CustomerID,Recency,Frequency,MonetaryValue,Length,R,F,M,L,RFM_segment,RFM_score
18096.0,12,2,15.809999999999999,25.5,4,5,3,5,4535,17
18097.0,127,2,91.67999999999999,7.0,2,4,5,1,2451,12
18102.0,1,54,38325.33,6.555555555555555,5,5,5,1,5551,16
18109.0,2,25,533.08,14.16,5,5,5,1,5551,16
18116.0,234,6,38.44,21.333333333333332,1,5,4,2,1542,12
18118.0,11,25,333.75,13.84,4,5,5,1,4551,15
18121.0,149,1,15.0,5.0,2,3,3,5,2335,13
18122.0,8,5,69.06,28.0,5,5,4,4,5544,18
18123.0,24,1,6.24,7.0,3,3,3,5,3335,14
18125.0,295,1,4.25,20.0,1,5,4,2,1542,12
18127.0,19,1,7.5,0.0,4,3,2,4,4324,13
18130.0,15,2,43.3,20.5,4,4,4,5,4445,17
18135.0,29,3,269.04,16.666666666666668,3,2,3,3,3233,11
18139.0,18,5,510.0,0.0,4,5,5,5,4555,19
18142.0,157,1,90.72,58.0,2,2,4,5,2245,13
18143.0,117,1,15.9,25.0,2,4,4,5,2445,15
18144.0,8,11,1227.6,32.63636363636363,5,3,5,1,5351,14
18147.0,46,1,31.5,62.0,3,1,1,5,3115,10
18149.0,216,1,135.2,58.0,1,2,3,3,1233,9
18150.0,140,1,10.2,61.0,2,3,3,3,2333,11
18154.0,3,1,23.4,40.0,5,2,2,5,5225,14
18161.0,15,2,30.54,57.5,4,4,4,1,4441,13
18167.0,23,2,79.80000000000001,41.0,3,3,4,4,3344,14
18168.0,176,5,59.7,39.0,1,5,4,3,1543,13
18171.0,59,2,100.35,51.5,2,3,4,2,2342,11
18172.0,15,16,1477.8799999999999,16.8125,4,5,5,2,4552,16
18173.0,199,2,279.6,37.0,1,3,5,3,1353,12
18177.0,158,4,62.599999999999994,24.0,2,4,4,2,2442,12
18178.0,309,1,17.700000000000003,55.0,1,4,4,2,1442,11
18179.0,9,4,265.0,31.75,4,4,4,1,4441,13
18180.0,5,5,88.34,27.0,5,4,4,4,5444,17
18183.0,227,1,15.0,47.0,1,3,3,5,1335,12
18188.0,15,1,20.4,62.0,4,4,4,2,4442,14
18198.0,4,16,1959.92,20.25,5,5,5,1,5551,16
18202.0,200,1,15.0,0.0,1,4,4,4,1444,13
18204.0,71,1,3.3,38.0,2,5,4,4,2544,15
18205.0,36,1,15.0,38.0,3,3,3,5,3335,14
18210.0,2,4,83.86,12.0,5,5,5,2,5552,17
18211.0,26,3,46.5,36.333333333333336,3,3,3,2,3332,11
18217.0,29,1,30.0,41.0,3,3,3,5,3335,14
18218.0,211,1,145.0,70.0,1,2,3,5,1235,11
18219.0,3,8,163.35,32.25,5,4,5,1,5451,15
18221.0,22,4,56.4,46.5,4,4,4,3,4443,15
18223.0,5,13,409.21,26.692307692307693,5,5,5,1,5551,16
18225.0,3,11,280.11,32.27272727272727,5,5,5,1,5551,16
18226.0,44,9,199.62,23.0,3,5,5,2,3552,15
18228.0,57,1,30.0,22.0,2,3,3,5,2335,13
18229.0,12,19,1423.3600000000001,18.42105263157895,4,5,5,1,4551,15
18230.0,9,5,204.12,42.2,4,4,5,2,4452,15
18231.0,192,4,64.8,23.75,1,5,5,4,1554,15
18232.0,158,2,30.75,19.5,2,3,3,4,2334,12
18235.0,72,1,10.08,48.0,2,4,4,4,2444,14
18236.0,30,5,129.75,41.6,3,3,3,3,3333,12
18237.0,3,4,69.44999999999999,32.25,5,4,4,4,5444,17
18239.0,219,4,93.30000000000001,37.75,1,4,4,3,1443,12
18241.0,10,16,342.69,12.625,4,4,5,3,4453,16
18242.0,72,2,22.54,8.5,2,4,5,4,2454,15
18245.0,149,4,92.0,26.0,2,5,5,1,2551,13
18248.0,123,1,12.75,63.0,2,3,3,5,2335,13
18257.0,39,6,114.13000000000001,28.333333333333332,3,4,5,2,3452,14
18259.0,25,1,50.400000000000006,60.0,3,3,5,1,3351,12
18260.0,173,5,110.97,36.6,1,5,5,3,1553,14
18261.0,43,1,19.799999999999997,52.0,3,2,2,5,3225,12
18272.0,3,4,48.31999999999999,41.75,5,5,5,2,5552,17
18283.0,4,15,65.9,21.8,5,5,4,1,5541,15
18287.0,43,1,45.0,15.0,3,4,4,3,3443,14
